product_id,image_filename,full_image_path,original_url
B0856HY85J,B0856HY85J_allsrp_img6.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0856HY85J_allsrp_img6.jpg,https://m.media-amazon.com/images/I/612c54zFjpL._SL1500_.jpg
B0856HY85J,B0856HY85J_allsrp_img7.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0856HY85J_allsrp_img7.jpg,https://m.media-amazon.com/images/I/51EHoByuOgL._SS40_.jpg
B0B1PXM75C,B0B1PXM75C_allsrp_img1.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0B1PXM75C_allsrp_img1.jpg,https://m.media-amazon.com/images/I/510XahdGPIL._SS40_.jpg
B0B1PXM75C,B0B1PXM75C_allsrp_img2.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0B1PXM75C_allsrp_img2.jpg,https://m.media-amazon.com/images/I/419tZ5pcqkL._SS40_.jpg
B0B1PXM75C,B0B1PXM75C_allsrp_img3.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0B1PXM75C_allsrp_img3.jpg,https://m.media-amazon.com/images/I/517lSvEVVsL._SY355_.jpg
B0B1PXM75C,B0B1PXM75C_allsrp_img4.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0B1PXM75C_allsrp_img4.jpg,https://m.media-amazon.com/images/I/41EWv0B742L._SS40_.jpg
B0B1PXM75C,B0B1PXM75C_allsrp_img5.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0B1PXM75C_allsrp_img5.jpg,https://m.media-amazon.com/images/I/61Q1bfhFOLL._SX466_.jpg
B0B1PXM75C,B0B1PXM75C_allsrp_img6.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0B1PXM75C_allsrp_img6.jpg,https://m.media-amazon.com/images/I/41oJHJi5CjL.jpg
B0B1PXM75C,B0B1PXM75C_allsrp_img7.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B0B1PXM75C_allsrp_img7.jpg,https://m.media-amazon.com/images/I/71qT2vBIVwL._SX425_.jpg
B08QTYYNDN,B08QTYYNDN_allsrp_img1.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B08QTYYNDN_allsrp_img1.jpg,https://m.media-amazon.com/images/I/31-wY4QWgiS.jpg
B08QTYYNDN,B08QTYYNDN_allsrp_img2.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B08QTYYNDN_allsrp_img2.jpg,https://m.media-amazon.com/images/I/81vwzWL6wLL._SX522_.jpg
B08QTYYNDN,B08QTYYNDN_allsrp_img3.jpg,/Users/amankumar/Desktop/Aims/final data/images_all_scraped/B08QTYYNDN_allsrp_img3.jpg,https://m.media-amazon.com/images/I/51Bb0eFN7jS._SY355_.jpg
